shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
666烤串,3.5,1,,咸水沽,烤串
碳烤羊腿,3.5,3,,津南区,烤串
星耀五洲啤酒节,3.5,2,,八里台,烤羊腿
锦鹏烧烤辣炒,3.5,5,,小站,烧烤烤串
六壹六烧烤店,3.5,2,,葛沽,烤串
洪记烧烤(众祥园店),3.5,1,,咸水沽,烤串
阳光饭店,3.5,1,,津南区,烤串
今生缘蛋糕店,3.5,6,45.0,葛沽,面包烘焙
满赢比萨,3.9,184,36.0,咸水沽,比萨
酱香饼,3.7,5,,津南大学城,小吃
灯泡厂螺蛳粉,3.8,5,,津南区,小吃快餐
康师傅方便面,3.5,3,,津南大学城,馄饨|抄手|扁食
吴记酥皮烧饼,3.5,1,,葛沽,生煎/锅贴
水饺系列(海运学院店),3.5,1,,津南大学城,饺子
黄焖鸡米饭(中海公园城总店),3.5,1,,八里台,黄焖鸡
福串串福糖葫芦,3.5,1,,双港,小吃
德亿蛋糕房,3.5,9,,领世郡,面包烘焙
秦卿凉皮凉面(永旺梦乐城店),3.6,7,,津南区,快餐简餐
咸水沽临时菜市场,3.6,14,,咸水沽,水果生鲜
小四川,3.8,41,97.0,八里台,川菜馆
歧口海鲜鱼馆,3.6,25,98.0,小站,海鲜
原生态炭火煎牛肉(津南小站店),3.7,38,,小站,融合烤肉
东北文艳餐馆,3.7,9,,咸水沽,快餐简餐
神食园披萨(双港店),3.8,24,40.0,双港,比萨
蓝鲸音乐烧烤餐厅,3.8,78,82.0,咸水沽,其他中餐
大台北麻辣烫(八里台店),3.8,35,24.0,八里台,麻辣烫
悦来悦好饭店,3.8,33,72.0,咸水沽,天津菜
蜀丰渔乡(葛沽金街店),3.6,42,87.0,葛沽,川菜馆
佰蓝阳澄湖大闸蟹,3.5,1,,双港,大闸蟹
傻子大饼羊杂(双港店),3.7,14,,双港,快餐简餐
杨国福麻辣烫,3.8,6,,葛沽,麻辣烫
幸福烧麦店,3.5,1,,小站,馄饨|抄手|扁食
盛合饭店(金益园店),3.7,99,73.0,咸水沽,天津菜
泰山酒家,3.8,25,,双港,鲁菜
论斤吃肉火锅·赵大肚子烧麦(总店),3.7,22,,咸水沽,火锅
老八大铁锅,3.7,71,71.0,小站,小龙虾
福海小厨,3.8,23,97.0,咸水沽,其他中餐
恩来顺火锅(北闸口店),3.6,18,43.0,北闸口镇,老北京火锅
桃酥大王(剧场西里店),3.5,3,19.0,咸水沽,面包烘焙
桂顺斋(葛沽店),3.5,4,,葛沽,面包烘焙
冰冰酱·祥合爆米花(咸水沽2店),3.6,6,,咸水沽,其他美食
果王吊烤梨汤*水果捞,3.5,2,,月坛商厦,甜品
津铁惠苑菜市场,3.7,7,,小海地,水果生鲜
古阿婆古早味蛋糕,3.6,7,,咸水沽,甜品
北京洪满天宫廷涮羊肉,3.6,24,,咸水沽,老北京火锅
和番丼饭(咸水沽店),3.8,11,,咸水沽,快餐简餐
紫江路市场,3.5,26,42.0,咸水沽,水果生鲜
栗妃驾到炒货直营店,3.8,4,,咸水沽,栗子/干果
清真·大西北民族菜,3.8,19,77.0,咸水沽,其他中餐
月坛菜市场,3.5,7,,咸水沽,水果生鲜
三兴饭店,3.7,39,63.0,咸水沽,其他中餐
今世緣餐厅,3.7,36,107.0,咸水沽,韩国料理
果梦语水果捞,3.6,39,,咸水沽,甜品
辰颐物语生态蔬果,3.6,9,,咸水沽,水果店
超燃重庆烧鸡公(南开大学店),3.5,1,,津南大学城,川菜馆
泰乐家私房菜,3.5,12,,咸水沽,私房菜
天津大学-新第5食堂,3.9,62,14.0,津南大学城,快餐简餐
韩川族自助烤肉城,3.5,201,44.0,小站,自助餐
新疆炒米粉(咸水沽店),3.6,1,,咸水沽,小吃
萃格乳酪蛋糕(小站镇店),3.5,18,,小站,面包烘焙
冰城外婆铁锅焖面,3.7,13,28.0,咸水沽,焖锅
天和楼,3.8,6,,津南区,天津菜
小辣妹家常菜·老火锅(久隆街店),3.8,19,56.0,双港,重庆火锅
白色精品臭豆腐(津沽路店),3.7,2,,咸水沽,小吃快餐
杨铭宇黄焖鸡米饭(建鑫城店),3.6,1,,八里台,黄焖鸡
朋客来小吃,3.5,1,,葛沽,快餐简餐
一品香灌汤包(双港店),3.5,3,,津南区,包子
绝味鸭脖(咸水沽红旗北路店),3.5,3,29.0,咸水沽,卤味鸭脖
吉玖肉夹馍(舜新广场店),3.5,1,,小站,快餐简餐
山城辣妹子,3.5,1,120.0,双港,火锅
盛兴一锅出,3.5,4,,双港,私房菜
东乡手抓羊肉(津南店),3.6,1,,小站,牛羊肉火锅
海河青年傻大喜北洋老崔家脱骨烧鸡,3.7,14,,咸水沽,卤味鸭脖
海鮮批发(何庄子市场店),3.6,11,,津南区,海鲜
门口儿小扁担串串香(津南八里台店),3.7,17,,八里台,串串香
家里婆老汤剁馅灌汤饺,3.5,12,27.0,小站,自助餐
元和西饼(津南店),3.9,64,24.0,津南大学城,面包烘焙
孙家私房菜,3.5,6,,八里台,私房菜
福天桥过桥米线,3.6,8,,小站,米线
本奕鲜茶,3.5,1,,咸水沽,茶饮果汁
乡村地锅鸡,3.7,2,,津南大学城,农家菜
独一处砂锅居,3.5,2,,北闸口镇,东北菜
喜社糕点店,3.5,4,,双港,面包烘焙
尹姐煎饼果子(小门小户美食城店),3.7,10,,富力桃园,快餐简餐
张亮麻辣烫(辛庄店),3.5,3,,津南区,麻辣烫
螺湘百味·螺蛳粉(海教园店),3.5,1,,津南大学城,小吃快餐
赣湘缘,3.6,5,,八里台,湘菜
茜茜的创意蛋糕,3.6,5,,咸水沽,甜品
辛庄鑫汇菜市场(汀上店),3.7,16,35.0,双港,水果生鲜
大表嫂煎饼果子,3.4,1,,双港,快餐简餐
千品云吞,3.6,14,,领世郡,饺子
桂发祥十八街麻花,3.6,14,,咸水沽,津味小吃
三只松鼠(津南永旺店),3.6,12,,津南区,零食
南巷酒肆,3.5,6,,八里台,特色菜
梁记烧饼夹里脊,3.6,3,,咸水沽,快餐简餐
niiice café(津南开发区店),3.6,4,,双港,咖啡厅
栗生园,3.6,7,,津南区,甜品
蜜雪冰成,3.5,1,,津南区,茶饮果汁
2068香辣虾(津南店),3.5,11,,咸水沽,干锅/香锅
虾煌小龙虾,3.5,1,,双港,小龙虾
朕常尝小酥肉,3.8,4,,津南区,家常菜
多果小屋水果捞,3.8,3,,咸水沽,甜品
清真餐厅(易慕道),3.6,2,,咸水沽,特色菜
鑫老四栗子,3.8,76,18.0,咸水沽,栗子/干果
子麟煲仔饭,3.8,60,19.0,咸水沽,快餐简餐
家佳和水饺,3.6,6,,咸水沽,饺子
莉莉娅俄罗斯面包坊,3.9,117,31.0,富力桃园,面包烘焙
家味东北菜,3.6,11,,双港,东北菜
穆民极品羊汤,3.8,23,43.0,双港,快餐简餐
志成蛋糕(津南九龙街店),3.6,38,33.0,双港,面包烘焙
绝味鸭脖(赤龙街店),3.5,52,37.0,双港,卤味鸭脖
私享私房菜馆,3.5,1,,小站,私房菜
听弦小酒馆,3.5,1,,咸水沽,川菜馆
湘厨壹号,3.5,3,,小站,湘菜
旮旯小犟骨自助骨头锅(大学城雅润路店),3.7,7,,咸水沽,自助餐
溢香桥云南过桥米线,3.7,14,,咸水沽,米线
瑞祥大白的家麻辣烫(葛沽店),3.7,14,,葛沽,麻辣烫
彪哥水果糖炒栗子,3.5,3,,北闸口镇,栗子/干果
优麦磨坊,3.5,25,,咸水沽,甜品
老四川私房菜,3.8,23,40.0,小站,私房菜
小谷姐姐麻辣拌•麻辣烫(八里台店),3.7,9,,八里台,麻辣烫
皖北地锅鸡,3.5,1,,津南大学城,炭火锅
川味食府,3.6,3,,咸水沽,川菜馆
杨铭宇黄焖鸡米饭(大学城店),3.6,22,20.0,津南大学城,黄焖鸡
美厨烘焙原料(津南店),3.7,3,,月坛商厦,更多食品保健
红光驴肉火烧家常菜,3.7,18,14.0,北闸口镇,家常菜
堂前燕·cubilose(津南店),3.6,10,,津南区,甜品
桂顺斋(咸水沽店),3.5,1,,咸水沽,面包烘焙
根聚地,3.5,4,,富力桃园,融合烤肉
大嘴巴爆米花,3.9,21,13.0,津南区,零食
桂顺斋(同泽园店),3.5,9,,咸水沽,面包烘焙
金福居饭店,3.5,1,,双港,苏浙菜
小四川土家菜,3.7,4,55.0,月坛商厦,川菜馆
膳德福饭庄早点快餐捞面,3.7,2,,咸水沽,快餐简餐
张亮麻辣烫(剧场店),3.8,314,24.0,咸水沽,麻辣烫
美味五福西点(小站店),3.8,172,,小站,面包烘焙
门口儿小扁担串串香火锅(天大店),3.7,44,,津南大学城,串串香
王牌大虾(双港店),3.9,246,73.0,双港,火锅
杨子老菜馆,3.7,14,,北闸口镇,天津菜
亿利来大酒店,3.6,35,51.0,咸水沽,天津菜
一品酱香大骨头,3.6,8,,津南区,东北菜
汤姆之家,3.6,2,,八里台,西餐
每日优鲜(咸水沽店),3.7,8,,咸水沽,水果生鲜
荠岛의国王拌饭(津南店),3.5,2,,咸水沽,韩国料理
白记饭店(河西店),3.6,75,22.0,津南区,天津菜
薛记炒货,3.7,13,,咸水沽,栗子/干果
有棱有角甜品店,3.7,3,,双港,甜品
登瀛楼(辛庄店),3.8,274,74.0,津南区,鲁菜
津南第一戳子肉(八里台店),3.5,1,,八里台,炙子烤肉
都市舌郎重庆老火锅,3.8,38,74.0,双港,重庆火锅
食香阁东北菜馆,3.5,10,,咸水沽,东北菜
金达莱奶茶,3.5,1,,领世郡,茶饮果汁
渝乡情火锅,3.5,1,,双港,重庆火锅
挚友烧烤,3.5,2,,津南区,融合烤肉
汉密滋顿蛋糕甜品店,3.5,7,30.0,葛沽,面包烘焙
马记糖墩,3.8,18,7.0,咸水沽,其他中餐
MOMO TACO,3.8,19,17.0,双港,西餐
老潼关陕记肉夹馍(海天馨苑店),3.8,41,18.0,小海地,快餐简餐
刘震烧烤火锅,3.9,23,88.0,咸水沽,火锅
悦祥圆米线香锅(西青王稳庄店),3.5,2,,八里台,干锅/香锅
大陈烤鸭(津南月坛店),3.6,13,,咸水沽,烤鸭
来远楼饭庄,3.5,1,,小站,其他中餐
老城里四姐锅巴菜,3.6,14,,双港,锅巴菜
农家木火铁锅炖,3.6,6,,葛沽,东北菜
张亮麻辣烫(北闸口店),3.8,11,,北闸口镇,麻辣烫
四季香糕点,3.8,12,,咸水沽,面包烘焙
辣陈记·鸭头(微山路店),3.5,2,,富力桃园,卤味鸭脖
猛哥烧烤火锅鸡,3.6,1,,八里台,炭火锅
馍儿馍儿哒榴莲芝士饼,3.5,11,,咸水沽,面包烘焙
肴庄全牛酒馆火锅(小站店),3.7,25,,小站,四川火锅
心品味黄焖鸡米饭(上海街赵凤琴店),3.8,16,20.0,富力桃园,黄焖鸡
鑫顺梅香烧烤,3.7,12,,小站,快餐简餐
周姐蛋糕坊,3.5,2,,咸水沽,面包烘焙
木子非车锡纸花甲粉,3.6,7,,津南区,快餐简餐
小两口黄焖鸡,3.6,7,,领世郡,黄焖鸡
黑子酱货,3.5,2,,小站,熟食熏酱
骨汤麻辣烫,3.5,5,,津南区,麻辣烫
山东青岛麦香铁锅馒头,3.5,1,,津南区,包子
江湖纸包鸡(大学城店),3.5,3,,津南大学城,快餐简餐
重庆张立麻辣烫,3.5,5,,双港,麻辣烫
春卉,3.7,33,,葛沽,火锅
清真又一顺火锅城,3.6,5,,双港,火锅
小食号精品湘菜,3.9,130,70.0,八里台,湘菜
天宝楼(赤龙街店),3.8,20,36.0,双港,熟食熏酱
德月楼食府,3.5,6,,葛沽,徽菜
东北鸽子王,3.6,3,55.0,北闸口镇,融合烤肉
休闲角吧(留园店),3.8,42,28.0,津南大学城,比萨
津南区辛庄镇供销万家菜市场,3.5,7,,津南区,水果生鲜
酒圈精酿啤酒,3.5,2,,领世郡,快餐简餐
香其火锅(小站店),3.6,7,20.0,小站,火锅
金大陈汤包牛肉面,3.5,37,15.0,咸水沽,面馆
旮旯小犟骨自助火锅(葛沽店),3.5,3,,葛沽,自助餐
乖乖烘培,3.6,6,,津南区,面包烘焙
锅圈食汇火锅烧烤食材超市(双港店),3.9,34,86.0,双港,生鲜
壹零八海鲜超市,3.5,3,,津南区,海鲜
草原伊羊蒙羊斋,3.7,100,60.0,八里台,牛羊肉火锅
瑞皇台酒店,3.7,58,88.0,津南区,海鲜
食悦書香,3.7,66,55.0,津南大学城,特色菜
蜜雪冰城(金水街店),3.6,9,,葛沽,冰淇淋
尚品家宴大鱼泡饼,3.7,36,83.0,小站,其他美食
必胜客(锦堂购物广场精选店),3.9,18,,富力桃园,比萨
酸奶大麻花,3.6,3,,领世郡,面包烘焙
华天湖美食城(八里台店),3.8,42,73.0,八里台,天津菜
庆源成快餐,3.5,2,,八里台,快餐简餐
魔饭大叔蟹黄烧肉专門店(海河教育园店),3.6,1,,津南大学城,日式烧烤/烤肉
立兴家常菜,3.6,5,,咸水沽,家常菜
盛合家常菜(丰达园店),3.9,60,54.0,咸水沽,家常菜
恒生酒楼,3.5,16,,津南区,天津菜
领世小厨(领世郡店),3.6,64,33.0,领世郡,天津菜
饭局,3.5,3,,小站,快餐简餐
刘文祥麻辣烫(津南店),3.6,4,,津南区,麻辣烫
小孟东北菜,3.9,7,,领世郡,东北菜
大叔食堂,3.8,25,26.0,津南大学城,快餐简餐
棠·海,3.6,2,,咸水沽,西餐
大理寺云南过桥米线,3.5,1,,津南区,米线
立明鸿福饭店,3.7,4,,咸水沽,天津菜
金御名都酒楼,3.6,29,86.0,葛沽,快餐简餐
九田家果木烤肉,3.8,24,119.0,咸水沽,韩式烤肉
薯芋萱,3.5,1,,津南大学城,快餐简餐
菊园餐厅清真食堂,3.8,46,14.0,津南大学城,特色菜
果唯伊(柳盛道店),3.5,2,,津南区,水果店
食悦兰芷,3.7,49,58.0,津南大学城,特色菜
光伟羊蝎子火锅店(小站店),3.9,13,,小站,羊蝎子火锅
BOOK·秘密花园(天津大学店),3.8,192,43.0,津南大学城,西餐
茁尔零食,3.5,9,,咸水沽,零食
超哥精品生鲜,3.6,20,,咸水沽,生鲜
塔斯汀中国汉堡,3.8,8,,咸水沽,西式快餐
水缘素,3.5,1,,津南大学城,素食
好伦哥比萨小店,3.5,2,,咸水沽,比萨
书亦·烧仙草(锦联经济产业园店),3.6,5,,领世郡,茶饮果汁
花甲粉面,3.6,6,,小海地,米线
羊汤.牛肉饼.水饺.酱牛肉,3.5,1,,双港,快餐简餐
瞎吃餐厅,3.5,4,,咸水沽,快餐简餐
米合一味(仁和园店),3.5,5,,领世郡,快餐简餐
锅圈食汇火锅烧烤食材超市(咸水沽店),3.7,43,59.0,咸水沽,生鲜
老三中过桥米线,3.6,21,13.0,咸水沽,米线
孟记糖堆儿·东北烤冷面,3.5,2,,咸水沽,快餐简餐
cencen家面食坊,3.6,3,,小站,面包烘焙
邦子津门老味羊汤,3.5,8,,领世郡,快餐简餐
螺湘百味螺蛳粉(总店),3.6,66,18.0,咸水沽,小吃快餐
团结路综合农贸市场,3.6,5,,咸水沽,水果生鲜
晟沣海鲜干货,3.5,1,,葛沽,海鲜
皓月湾饺子城,3.8,93,59.0,咸水沽,饺子
那时那家正宗韩国料理,3.7,6,,咸水沽,韩国料理
御顺坊饭店,3.6,12,,津南区,天津菜
益禾堂(吾悦广场店),3.5,44,9.0,咸水沽,茶饮果汁
鑫旺里综合菜市场,3.5,4,,津南区,水果生鲜
树龙饭店,3.6,2,,八里台,苏浙菜
杨铭宇黄焖鸡米饭(教育园店),3.7,12,19.0,咸水沽,黄焖鸡
壹海生鲜三文鱼,3.7,17,,领世郡,生鲜
沙野轻食(双港店),3.6,5,,双港,西餐
绝味鸭脖(微山路店),3.6,33,45.0,领世郡,卤味鸭脖
咸水沽金华园菜市场,3.5,2,,咸水沽,水果生鲜
二宝精品水果,3.5,8,,咸水沽,水果店
旭年餐馆,3.9,45,54.0,葛沽,天津菜
熟刻咖啡,3.5,1,,津南区,咖啡厅
特色火锅鸡(鑫旺里店),3.5,1,,津南区,本地鸡窝火锅
过把瘾小灶火锅,3.5,2,,津南区,四川火锅
发发火锅(九尺鹅肠火锅)(天津一店),3.6,16,,津南区,四川火锅
辣椒炒肉(八里台店),3.7,15,45.0,八里台,其他美食
亲民大灶鱼,3.6,2,,领世郡,农家菜
天穆回民牛羊肉铺,3.5,1,50.0,咸水沽,其他中餐
品味鲜旋转小火锅烤肉,3.5,22,,富力桃园,小火锅
阳光披萨(国展店),3.5,3,,津南区,比萨
杨记烧饼里脊,3.5,1,,富力桃园,快餐简餐
Star烘焙剧场,3.9,34,29.0,津南区,面包烘焙
甜密码面包店,3.8,173,28.0,富力桃园,面包烘焙
麦当劳甜品站(吾悦广场店),3.8,24,7.0,咸水沽,甜品
街霸炒酸奶(双港店),3.8,45,16.0,双港,面包烘焙
五福心语,3.8,9,,双港,面包烘焙
西饼屋,3.7,13,,津南大学城,面包烘焙
壹亩芳恬,3.7,2,,双港,面包烘焙
美味五福西点(海河教育园店),3.6,3,,咸水沽,甜品
金聚吉,3.7,1,,咸水沽,面包烘焙
老城里钙奶汤圆(益华里店),3.6,5,,咸水沽,面包烘焙
米勒蛋糕房,3.6,21,100.0,津南区,面包烘焙
江南糕点(咸水沽光明南里店),3.6,7,,咸水沽,面包烘焙
大桥道糕点食品店(小站店),3.6,8,33.0,小站,面包烘焙
百合颂·烘焙,3.6,21,,津南区,面包烘焙
焙艾家烘焙工作室,3.6,9,,咸水沽,面包烘焙
三味酥屋江南糕点,3.6,1,,小站,面包烘焙
五福心语(小站店),3.6,1,,小站,面包烘焙
凯文kiss蛋糕甜品,3.6,1,,小站,面包烘焙
巧巧蛋糕,3.6,1,,北闸口镇,面包烘焙
艾米蛋糕,3.6,6,,咸水沽,面包烘焙
甜品站(津南永旺店),3.6,7,,津南区,面包烘焙
麦多馅饼(体育场路店),3.6,8,,咸水沽,面包烘焙
顺达源糕点,3.6,3,,津南区,面包烘焙
烤梨先生(天津津南棕榈苑店),3.5,1,,双港,甜品
萃格蛋糕(福和园店),3.5,5,30.0,津南区,面包烘焙
糖小丫烘焙,3.5,2,,双港,面包烘焙
孟姐香酥饼店,3.5,1,,领世郡,面包烘焙
俊喆家私房烘培坊,3.5,1,,葛沽,面包烘焙
糖糖蛋糕店,3.5,1,,北闸口镇,面包烘焙
穆记寿桃,3.5,1,,咸水沽,面包烘焙
正味斋糕点烧饼,3.5,4,,咸水沽,面包烘焙
百乐唯乐,3.5,6,,双港,面包烘焙
晴天水果捞,3.5,4,,八里台,甜品
麦斯味特,3.5,4,,咸水沽,面包烘焙
达妃雅烘培公馆,3.5,6,,咸水沽,面包烘焙
二十四桥甜饮,3.5,3,,咸水沽,甜品
小兮烧仙草,3.5,5,,北闸口镇,甜品
皇家御厨水果捞,3.5,8,,咸水沽,甜品
肚皮先生,3.5,1,,咸水沽,面包烘焙
欧纳滋甜甜圈(亚惠美食公园津南永旺店),3.5,1,,双港,面包烘焙
月明斋,3.5,2,,双港,甜品
仙芋传奇,3.5,1,,咸水沽,甜品
奶果好甜·水果捞·盒子蛋糕,3.5,1,,津南大学城,甜品
99炸鸡(咸水沽店),3.7,17,23.0,咸水沽,小吃
天穆回回人家正味斋糕点烧饼,3.5,1,,咸水沽,面包烘焙
杨记点心铺,3.5,1,,葛沽,面包烘焙
弓二小吃店,3.5,1,,小站,甜品
汇鲜居水果捞,3.5,1,,津南区,甜品
稻香村(物美超市店),3.5,1,,葛沽,面包烘焙
丑小鸭蛋糕店,3.5,1,,葛沽,面包烘焙
汇果居水果捞,3.5,4,,津南区,甜品
澳美烘焙(轻工职业学院店),3.5,3,,津南大学城,面包烘焙
生日蛋糕小甜品,3.5,1,,咸水沽,甜品
锦绣私房烘焙,3.5,3,,咸水沽,甜品
青县火锅鸡,3.9,36,54.0,小站,炭火锅
杰克仕炸鸡汉堡,3.5,2,,小海地,西式快餐
中国兰州牛肉拉面,3.6,4,,咸水沽,特色菜
杭州小笼包(渌水道店),3.6,13,12.0,小海地,包子
二斗栗子(月坛商厦店),3.7,15,,月坛商厦,栗子/干果
纯传统烤肉,3.7,10,106.0,领世郡,融合烤肉
小奇烧烤麻辣烫,3.6,16,53.0,领世郡,融合烤肉
忠义烧烤涮,3.6,3,,小站,融合烤肉
江南烧烤,3.5,8,,富力桃园,融合烤肉
巷子哩,3.5,1,,北闸口镇,融合烤肉
顺添海鲜烧烤,3.5,1,,小站,融合烤肉
老田家烤肉,3.5,2,,津南区,融合烤肉
主考官纸上烤肉,3.6,1,,津南大学城,日式面条
茶夕夕饮品刨冰,3.6,1,,八里台,茶饮果汁
天盛园火锅居,3.8,72,70.0,咸水沽,火锅
米线焖子,3.5,2,,八里台,焖锅
仁和菜市场,3.8,11,,领世郡,水果生鲜
宝德福菜馆,3.7,6,,津南区,特色菜
源百烩沙县小吃(泓林园店),3.7,5,,津南区,快餐简餐
恩来顺火锅店,3.8,22,68.0,小站,火锅
惠安小吃·早点,3.5,4,,咸水沽,快餐简餐
回味斋餐厅,3.5,2,,咸水沽,快餐简餐
好来吃(葛沽店),3.9,26,42.0,葛沽,天津菜
供销万家菜市场(民盛园店),3.5,5,,津南区,水果生鲜
恋上啵啵鱼(咸水沽店),3.7,20,27.0,津南大学城,快餐简餐
紫燕百味鸡(金地格林店),3.9,325,31.0,双港,熟食熏酱
宴喜源饭店,3.5,13,,咸水沽,天津菜
宝德祥火锅,3.9,22,58.0,葛沽,火锅
大航渔府铁锅炖,3.8,25,92.0,葛沽,东北菜
中国兰州牛肉面,3.7,9,,咸水沽,面馆
顺香圆地锅炖(八里台店),3.5,1,,八里台,东北菜
长兴锅贴,3.6,17,34.0,咸水沽,生煎/锅贴
张记青县独一处火锅鸡,3.6,7,,小站,炭火锅
麻辣香锅米线,3.6,16,18.0,双港,干锅/香锅
三文鱼专卖,3.6,1,,八里台,生鲜
正阳春烤鸭店(小站店),3.6,18,80.0,小站,天津菜
柯荣煎饼坊,3.8,40,14.0,咸水沽,快餐简餐
小辉家秘制火锅鸡,3.9,11,,葛沽,火锅
心之宙音·餐厅,3.8,31,25.0,津南区,快餐简餐
J TEA魔杰的茶,3.5,1,,津南区,茶饮果汁
新旺一锅出饭馆,3.7,16,,葛沽,天津菜
潘咪饭吧,3.9,23,22.0,津南大学城,快餐简餐
大胡子石锅拌饭(留园店),3.5,1,,津南大学城,韩国料理
失控猫元气烤肉饭,3.6,1,,小站,快餐简餐
安琪拉经典汉堡,3.5,7,,咸水沽,西式快餐
第1食堂,3.5,3,,咸水沽,快餐简餐
小站刘老头烧鸡(葛沽分店),3.5,2,,葛沽,烧鸡
火龙田记臭豆腐,3.5,2,,咸水沽,炸鸡炸串
康芝特色家常,3.6,24,,葛沽,小吃
貢茶GONGCHA,3.5,1,,葛沽,茶饮果汁
贡茶,3.5,1,,领世郡,茶饮果汁
喜宴汇婚礼酒店,3.8,43,91.0,咸水沽,其他中餐
君福益饭庄,3.5,10,,咸水沽,天津菜
众悦老菜馆,3.6,6,,葛沽,特色菜
全季天津津南领世郡酒店,3.6,1,,领世郡,其他美食
倔强的串串(津南永旺店),3.7,131,27.0,津南区,串串香
第一餐厅,3.5,4,,津南大学城,其他美食
生产队农家铁锅炖,3.5,6,,北闸口镇,东北菜
五谷渔粉(新华城市广场店),3.5,5,,咸水沽,米线
三叔粥铺(咸水沽店),3.5,2,,咸水沽,粥店
披萨王(天津大学店),3.9,15,,津南大学城,比萨
轻粮轻食,3.7,3,,咸水沽,西餐
峰之语西餐厅,3.6,7,,小站,西餐
小时光披萨,3.6,10,,津南大学城,比萨
你好披萨,3.6,44,30.0,咸水沽,比萨
麦吉披萨,3.6,1,,领世郡,比萨
酷尊披萨,3.6,4,,咸水沽,比萨
Cauca考卡咖啡PIZZA CAFE BAR(京基店),3.9,55,50.0,津南区,咖啡厅
华桥披萨,3.5,6,,北闸口镇,比萨
芝芝有未(津南吾悦广场店),3.5,5,,咸水沽,西餐
小妍家手作披萨,3.5,2,,咸水沽,比萨
蜜糖儿西餐厅,3.5,4,,津南大学城,西餐
小昕家烤肉拌饭.披萨炸鸡,3.5,3,,葛沽,比萨
悦食烘培西点披萨,3.5,1,,八里台,比萨
仓库餐吧,3.5,4,,津南区,西餐
皇品岩烤香扒(竹园餐厅),3.5,4,,津南大学城,牛排
宜宾燃面,3.7,17,11.0,津南区,面馆
运来清真饭店,3.5,1,,小站,特色菜
黄饷·咖喱蛋包饭(香堤广场店),3.9,8,,领世郡,日本料理
失控猫元気烧肉饭,3.8,4,,咸水沽,日式烧烤/烤肉
文潮三文鱼,3.6,6,,咸水沽,日本料理
日式吉野拨饭,3.5,1,,津南大学城,日本料理
利来饭店(葛沽店),3.5,16,,葛沽,天津菜
清真牛肉面大王,3.6,4,,咸水沽,面馆
玉亭阁餐厅,3.6,10,,八里台,快餐简餐
津味小炒,3.6,8,,津南大学城,快餐简餐
迁西板栗直营店(天津津南店),3.6,2,,咸水沽,栗子/干果
东北灶台鱼(亿豪餐厅),3.5,5,,津南区,东北菜
董记煎饼(幸福公寓店),3.5,4,,小站,快餐简餐
天职师大第六餐厅,3.5,12,7.0,小海地,快餐简餐
福源顺三源栗子,3.5,6,,咸水沽,栗子/干果
天津电子信息职业技术学院-第2食堂,3.7,27,11.0,咸水沽,快餐简餐
小时候四川老火锅,3.9,128,68.0,咸水沽,四川火锅
一味和小火锅(天津大学店),3.7,26,25.0,津南大学城,小火锅
广伟羊蝎子火锅,3.7,1,,葛沽,羊蝎子火锅
万豪铜锅居,3.6,242,41.0,小站,老北京火锅
丰元火锅,3.7,9,,北闸口镇,四川火锅
大亮烧烤火锅,3.6,15,79.0,咸水沽,火锅
嗨厨火锅,3.6,36,,咸水沽,火锅
沧州火锅鸡(正营路店),3.6,3,,小站,炭火锅
奇遇火锅&饭(原之味店),3.6,4,,津南大学城,四川火锅
赢顺大铜锅,3.6,11,40.0,咸水沽,老北京火锅
二宝鸡肉串,3.5,2,,八里台,炭火锅
懒熊火锅(建国大街店),3.5,5,,咸水沽,小火锅
三汁焖锅,3.5,3,,津南大学城,焖锅
臣杰火锅鸡,3.5,44,20.0,小站,火锅
双庆火锅鸡店,3.5,1,,八里台,火锅
百品聚旋转火锅(天津大学平园店),3.5,12,,津南大学城,小火锅
军甲火锅店,3.5,3,,小站,火锅
政莹火锅鸡店,3.5,1,,八里台,炭火锅
胖子传统铜锅涮羊肉,3.5,1,,小站,老北京火锅
小站往事火锅,3.5,4,,小站,重庆火锅
老沙楼外楼火锅店,3.5,1,,津南区,四川火锅
正宗重庆九宫格老火锅,3.5,1,,咸水沽,火锅
石头剪刀布,3.5,2,,津南大学城,火锅
清一火锅鸡,3.5,2,,八里台,火锅
古羊村火锅,3.5,3,,葛沽,牛羊肉火锅
老铜锅火锅,3.5,5,,津南区,火锅
木林森流河超越火锅鸡,3.5,1,,小站,炭火锅
蚂蚁过江火锅(津南店),3.5,8,,月牙河公园,火锅
1号秘制·火锅鸡,3.5,1,,津南大学城,火锅
屯里人大饭包,3.5,4,,咸水沽,焖锅
一六八流河火锅排骨,3.5,2,,北闸口镇,火锅
金富豪酒店(餐饮部),3.5,27,,咸水沽,天津菜
永盛饭店,3.5,1,,八里台,鲁菜
来吃鸭·北京烤鸭(海天馨苑店),3.8,9,,小海地,快餐简餐
灯泡厂螺蛳粉(一品好味道),3.9,22,24.0,双港,小吃快餐
口口香传东北一家人,3.5,3,,津南区,东北菜
孙浩特色牛杂面(吾悦广场店),3.6,6,,咸水沽,面馆
宏跃饭店,3.8,113,65.0,津南区,天津菜
沙县小吃(金旭里店),3.5,4,17.0,津南大学城,快餐简餐
月坛酒店,3.6,84,126.0,咸水沽,天津菜
天津海运职业学院-教工食堂,3.7,10,,津南大学城,快餐简餐
